instance,insertion,first,random,mid,median 3,median 3 random,median 9,median 9 random,dual pivot
1267-500000,SAT:3106.12:3106.12:3106.12:0,SAT:0.59:0.59:0.59:0,SAT:0.61:0.61:0.61:0,SAT:0.57:0.57:0.57:0,SAT:0.59:0.59:0.59:0,SAT:0.67:0.67:0.67:0,SAT:0.62:0.62:0.62:0,SAT:0.7:0.7:0.7:0,SAT:0.39:0.39:0.39:0
1268-500000,SAT:3106.27:3106.27:3106.27:0,SAT:0.58:0.58:0.58:0,SAT:0.6:0.6:0.6:0,SAT:0.58:0.58:0.58:0,SAT:0.59:0.59:0.59:0,SAT:0.68:0.68:0.68:0,SAT:0.61:0.61:0.61:0,SAT:0.71:0.71:0.71:0,SAT:0.39:0.39:0.39:0
1269-500000,SAT:3104.78:3104.78:3104.78:0,SAT:0.58:0.58:0.58:0,SAT:0.6:0.6:0.6:0,SAT:0.57:0.57:0.57:0,SAT:0.59:0.59:0.59:0,SAT:0.68:0.68:0.68:0,SAT:0.61:0.61:0.61:0,SAT:0.7:0.7:0.7:0,SAT:0.39:0.39:0.39:0
1270-500000,SAT:3104.48:3104.48:3104.48:0,SAT:0.58:0.58:0.58:0,SAT:0.6:0.6:0.6:0,SAT:0.57:0.57:0.57:0,SAT:0.59:0.59:0.59:0,SAT:0.67:0.67:0.67:0,SAT:0.61:0.61:0.61:0,SAT:0.71:0.71:0.71:0,SAT:0.39:0.39:0.39:0
1271-500000,SAT:3105.81:3105.81:3105.81:0,SAT:0.58:0.58:0.58:0,SAT:0.6:0.6:0.6:0,SAT:0.58:0.58:0.58:0,SAT:0.59:0.59:0.59:0,SAT:0.68:0.68:0.68:0,SAT:0.61:0.61:0.61:0,SAT:0.7:0.7:0.7:0,SAT:0.4:0.4:0.4:0
1272-500000,SAT:3104.67:3104.67:3104.67:0,SAT:0.58:0.58:0.58:0,SAT:0.6:0.6:0.6:0,SAT:0.57:0.57:0.57:0,SAT:0.59:0.59:0.59:0,SAT:0.68:0.68:0.68:0,SAT:0.61:0.61:0.61:0,SAT:0.7:0.7:0.7:0,SAT:0.39:0.39:0.39:0
1273-500000,SAT:3104.76:3104.76:3104.76:0,SAT:0.57:0.57:0.57:0,SAT:0.6:0.6:0.6:0,SAT:0.58:0.58:0.58:0,SAT:0.58:0.58:0.58:0,SAT:0.67:0.67:0.67:0,SAT:0.62:0.62:0.62:0,SAT:0.7:0.7:0.7:0,SAT:0.39:0.39:0.39:0
1274-500000,SAT:3106.33:3106.33:3106.33:0,SAT:0.58:0.58:0.58:0,SAT:0.6:0.6:0.6:0,SAT:0.58:0.58:0.58:0,SAT:0.59:0.59:0.59:0,SAT:0.67:0.67:0.67:0,SAT:0.62:0.62:0.62:0,SAT:0.7:0.7:0.7:0,SAT:0.39:0.39:0.39:0
1275-500000,SAT:3104.91:3104.91:3104.91:0,SAT:0.58:0.58:0.58:0,SAT:0.61:0.61:0.61:0,SAT:0.57:0.57:0.57:0,SAT:0.6:0.6:0.6:0,SAT:0.67:0.67:0.67:0,SAT:0.61:0.61:0.61:0,SAT:0.7:0.7:0.7:0,SAT:0.4:0.4:0.4:0
1276-500000,SAT:3105.59:3105.59:3105.59:0,SAT:0.58:0.58:0.58:0,SAT:0.6:0.6:0.6:0,SAT:0.57:0.57:0.57:0,SAT:0.6:0.6:0.6:0,SAT:0.67:0.67:0.67:0,SAT:0.61:0.61:0.61:0,SAT:0.71:0.71:0.71:0,SAT:0.41:0.41:0.41:0
1277-500000,SAT:3105.42:3105.42:3105.42:0,SAT:0.57:0.57:0.57:0,SAT:0.6:0.6:0.6:0,SAT:0.58:0.58:0.58:0,SAT:0.59:0.59:0.59:0,SAT:0.67:0.67:0.67:0,SAT:0.61:0.61:0.61:0,SAT:0.71:0.71:0.71:0,SAT:0.39:0.39:0.39:0
1278-500000,SAT:3105.89:3105.89:3105.89:0,SAT:0.59:0.59:0.59:0,SAT:0.6:0.6:0.6:0,SAT:0.57:0.57:0.57:0,SAT:0.6:0.6:0.6:0,SAT:0.67:0.67:0.67:0,SAT:0.62:0.62:0.62:0,SAT:0.7:0.7:0.7:0,SAT:0.4:0.4:0.4:0
1279-500000,SAT:3105.68:3105.68:3105.68:0,SAT:0.58:0.58:0.58:0,SAT:0.61:0.61:0.61:0,SAT:0.57:0.57:0.57:0,SAT:0.59:0.59:0.59:0,SAT:0.68:0.68:0.68:0,SAT:0.61:0.61:0.61:0,SAT:0.7:0.7:0.7:0,SAT:0.4:0.4:0.4:0
1280-500000,SAT:3106.49:3106.49:3106.49:0,SAT:0.58:0.58:0.58:0,SAT:0.6:0.6:0.6:0,SAT:0.58:0.58:0.58:0,SAT:0.59:0.59:0.59:0,SAT:0.68:0.68:0.68:0,SAT:0.61:0.61:0.61:0,SAT:0.7:0.7:0.7:0,SAT:0.39:0.39:0.39:0
1281-500000,SAT:3104.96:3104.96:3104.96:0,SAT:0.6:0.6:0.6:0,SAT:0.6:0.6:0.6:0,SAT:0.58:0.58:0.58:0,SAT:0.59:0.59:0.59:0,SAT:0.68:0.68:0.68:0,SAT:0.6:0.6:0.6:0,SAT:0.71:0.71:0.71:0,SAT:0.38:0.38:0.38:0
1282-500000,SAT:3107.68:3107.68:3107.68:0,SAT:0.58:0.58:0.58:0,SAT:0.61:0.61:0.61:0,SAT:0.57:0.57:0.57:0,SAT:0.6:0.6:0.6:0,SAT:0.67:0.67:0.67:0,SAT:0.62:0.62:0.62:0,SAT:0.7:0.7:0.7:0,SAT:0.4:0.4:0.4:0
1283-500000,SAT:3104.54:3104.54:3104.54:0,SAT:0.58:0.58:0.58:0,SAT:0.61:0.61:0.61:0,SAT:0.57:0.57:0.57:0,SAT:0.59:0.59:0.59:0,SAT:0.68:0.68:0.68:0,SAT:0.61:0.61:0.61:0,SAT:0.7:0.7:0.7:0,SAT:0.39:0.39:0.39:0
1284-500000,SAT:3105.49:3105.49:3105.49:0,SAT:0.58:0.58:0.58:0,SAT:0.6:0.6:0.6:0,SAT:0.58:0.58:0.58:0,SAT:0.59:0.59:0.59:0,SAT:0.67:0.67:0.67:0,SAT:0.61:0.61:0.61:0,SAT:0.7:0.7:0.7:0,SAT:0.4:0.4:0.4:0
1285-500000,SAT:3105.07:3105.07:3105.07:0,SAT:0.57:0.57:0.57:0,SAT:0.61:0.61:0.61:0,SAT:0.58:0.58:0.58:0,SAT:0.59:0.59:0.59:0,SAT:0.67:0.67:0.67:0,SAT:0.62:0.62:0.62:0,SAT:0.7:0.7:0.7:0,SAT:0.39:0.39:0.39:0
1286-500000,SAT:3106.96:3106.96:3106.96:0,SAT:0.59:0.59:0.59:0,SAT:0.6:0.6:0.6:0,SAT:0.58:0.58:0.58:0,SAT:0.59:0.59:0.59:0,SAT:0.67:0.67:0.67:0,SAT:0.61:0.61:0.61:0,SAT:0.71:0.71:0.71:0,SAT:0.4:0.4:0.4:0
1287-500000,SAT:3105.18:3105.18:3105.18:0,SAT:0.58:0.58:0.58:0,SAT:0.61:0.61:0.61:0,SAT:0.58:0.58:0.58:0,SAT:0.59:0.59:0.59:0,SAT:0.68:0.68:0.68:0,SAT:0.61:0.61:0.61:0,SAT:0.7:0.7:0.7:0,SAT:0.39:0.39:0.39:0
1288-500000,SAT:3104.84:3104.84:3104.84:0,SAT:0.58:0.58:0.58:0,SAT:0.6:0.6:0.6:0,SAT:0.57:0.57:0.57:0,SAT:0.59:0.59:0.59:0,SAT:0.68:0.68:0.68:0,SAT:0.61:0.61:0.61:0,SAT:0.7:0.7:0.7:0,SAT:0.39:0.39:0.39:0
1289-500000,SAT:3105.22:3105.22:3105.22:0,SAT:0.58:0.58:0.58:0,SAT:0.6:0.6:0.6:0,SAT:0.58:0.58:0.58:0,SAT:0.59:0.59:0.59:0,SAT:0.68:0.68:0.68:0,SAT:0.61:0.61:0.61:0,SAT:0.7:0.7:0.7:0,SAT:0.4:0.4:0.4:0
1290-500000,SAT:3107.68:3107.68:3107.68:0,SAT:0.58:0.58:0.58:0,SAT:0.61:0.61:0.61:0,SAT:0.57:0.57:0.57:0,SAT:0.59:0.59:0.59:0,SAT:0.68:0.68:0.68:0,SAT:0.61:0.61:0.61:0,SAT:0.71:0.71:0.71:0,SAT:0.38:0.38:0.38:0
1291-500000,SAT:3105.13:3105.13:3105.13:0,SAT:0.57:0.57:0.57:0,SAT:0.61:0.61:0.61:0,SAT:0.57:0.57:0.57:0,SAT:0.6:0.6:0.6:0,SAT:0.67:0.67:0.67:0,SAT:0.62:0.62:0.62:0,SAT:0.7:0.7:0.7:0,SAT:0.39:0.39:0.39:0
1292-500000,SAT:3105.17:3105.17:3105.17:0,SAT:0.58:0.58:0.58:0,SAT:0.6:0.6:0.6:0,SAT:0.58:0.58:0.58:0,SAT:0.59:0.59:0.59:0,SAT:0.68:0.68:0.68:0,SAT:0.61:0.61:0.61:0,SAT:0.7:0.7:0.7:0,SAT:0.4:0.4:0.4:0
1293-500000,SAT:3105.28:3105.28:3105.28:0,SAT:0.58:0.58:0.58:0,SAT:0.6:0.6:0.6:0,SAT:0.57:0.57:0.57:0,SAT:0.59:0.59:0.59:0,SAT:0.68:0.68:0.68:0,SAT:0.61:0.61:0.61:0,SAT:0.7:0.7:0.7:0,SAT:0.39:0.39:0.39:0
1294-500000,SAT:3105.45:3105.45:3105.45:0,SAT:0.58:0.58:0.58:0,SAT:0.61:0.61:0.61:0,SAT:0.58:0.58:0.58:0,SAT:0.59:0.59:0.59:0,SAT:0.67:0.67:0.67:0,SAT:0.61:0.61:0.61:0,SAT:0.7:0.7:0.7:0,SAT:0.39:0.39:0.39:0
1295-500000,SAT:3105.99:3105.99:3105.99:0,SAT:0.58:0.58:0.58:0,SAT:0.6:0.6:0.6:0,SAT:0.58:0.58:0.58:0,SAT:0.6:0.6:0.6:0,SAT:0.67:0.67:0.67:0,SAT:0.62:0.62:0.62:0,SAT:0.7:0.7:0.7:0,SAT:0.39:0.39:0.39:0
1296-500000,SAT:3105.78:3105.78:3105.78:0,SAT:0.57:0.57:0.57:0,SAT:0.6:0.6:0.6:0,SAT:0.58:0.58:0.58:0,SAT:0.59:0.59:0.59:0,SAT:0.67:0.67:0.67:0,SAT:0.61:0.61:0.61:0,SAT:0.71:0.71:0.71:0,SAT:0.39:0.39:0.39:0
1297-500000,SAT:3105.08:3105.08:3105.08:0,SAT:0.59:0.59:0.59:0,SAT:0.6:0.6:0.6:0,SAT:0.58:0.58:0.58:0,SAT:0.59:0.59:0.59:0,SAT:0.67:0.67:0.67:0,SAT:0.61:0.61:0.61:0,SAT:0.71:0.71:0.71:0,SAT:0.38:0.38:0.38:0
1298-500000,SAT:3106.1:3106.1:3106.1:0,SAT:0.58:0.58:0.58:0,SAT:0.6:0.6:0.6:0,SAT:0.57:0.57:0.57:0,SAT:0.59:0.59:0.59:0,SAT:0.68:0.68:0.68:0,SAT:0.61:0.61:0.61:0,SAT:0.7:0.7:0.7:0,SAT:0.39:0.39:0.39:0
1299-500000,SAT:3105.3:3105.3:3105.3:0,SAT:0.58:0.58:0.58:0,SAT:0.6:0.6:0.6:0,SAT:0.57:0.57:0.57:0,SAT:0.59:0.59:0.59:0,SAT:0.68:0.68:0.68:0,SAT:0.61:0.61:0.61:0,SAT:0.7:0.7:0.7:0,SAT:0.4:0.4:0.4:0
1300-500000,SAT:3103.28:3103.28:3103.28:0,SAT:0.58:0.58:0.58:0,SAT:0.6:0.6:0.6:0,SAT:0.58:0.58:0.58:0,SAT:0.58:0.58:0.58:0,SAT:0.68:0.68:0.68:0,SAT:0.6:0.6:0.6:0,SAT:0.7:0.7:0.7:0,SAT:0.39:0.39:0.39:0
1301-500000,SAT:3105.58:3105.58:3105.58:0,SAT:0.57:0.57:0.57:0,SAT:0.6:0.6:0.6:0,SAT:0.56:0.56:0.56:0,SAT:0.59:0.59:0.59:0,SAT:0.67:0.67:0.67:0,SAT:0.61:0.61:0.61:0,SAT:0.7:0.7:0.7:0,SAT:0.39:0.39:0.39:0
1302-500000,SAT:3104.51:3104.51:3104.51:0,SAT:0.58:0.58:0.58:0,SAT:0.6:0.6:0.6:0,SAT:0.58:0.58:0.58:0,SAT:0.59:0.59:0.59:0,SAT:0.67:0.67:0.67:0,SAT:0.61:0.61:0.61:0,SAT:0.7:0.7:0.7:0,SAT:0.4:0.4:0.4:0
1303-500000,SAT:3103.97:3103.97:3103.97:0,SAT:0.58:0.58:0.58:0,SAT:0.6:0.6:0.6:0,SAT:0.57:0.57:0.57:0,SAT:0.59:0.59:0.59:0,SAT:0.67:0.67:0.67:0,SAT:0.61:0.61:0.61:0,SAT:0.7:0.7:0.7:0,SAT:0.39:0.39:0.39:0
1304-500000,SAT:3104.31:3104.31:3104.31:0,SAT:0.58:0.58:0.58:0,SAT:0.6:0.6:0.6:0,SAT:0.58:0.58:0.58:0,SAT:0.59:0.59:0.59:0,SAT:0.67:0.67:0.67:0,SAT:0.61:0.61:0.61:0,SAT:0.7:0.7:0.7:0,SAT:0.39:0.39:0.39:0
1305-500000,SAT:3103.44:3103.44:3103.44:0,SAT:0.58:0.58:0.58:0,SAT:0.61:0.61:0.61:0,SAT:0.57:0.57:0.57:0,SAT:0.59:0.59:0.59:0,SAT:0.67:0.67:0.67:0,SAT:0.61:0.61:0.61:0,SAT:0.71:0.71:0.71:0,SAT:0.39:0.39:0.39:0
1306-500000,SAT:3103.52:3103.52:3103.52:0,SAT:0.57:0.57:0.57:0,SAT:0.6:0.6:0.6:0,SAT:0.58:0.58:0.58:0,SAT:0.58:0.58:0.58:0,SAT:0.68:0.68:0.68:0,SAT:0.61:0.61:0.61:0,SAT:0.7:0.7:0.7:0,SAT:0.38:0.38:0.38:0
1307-500000,SAT:3107.1:3107.1:3107.1:0,SAT:0.58:0.58:0.58:0,SAT:0.6:0.6:0.6:0,SAT:0.58:0.58:0.58:0,SAT:0.59:0.59:0.59:0,SAT:0.67:0.67:0.67:0,SAT:0.61:0.61:0.61:0,SAT:0.7:0.7:0.7:0,SAT:0.39:0.39:0.39:0
1308-500000,SAT:3104.79:3104.79:3104.79:0,SAT:0.57:0.57:0.57:0,SAT:0.6:0.6:0.6:0,SAT:0.58:0.58:0.58:0,SAT:0.58:0.58:0.58:0,SAT:0.67:0.67:0.67:0,SAT:0.61:0.61:0.61:0,SAT:0.69:0.69:0.69:0,SAT:0.4:0.4:0.4:0
1309-500000,SAT:3102.26:3102.26:3102.26:0,SAT:0.58:0.58:0.58:0,SAT:0.6:0.6:0.6:0,SAT:0.57:0.57:0.57:0,SAT:0.59:0.59:0.59:0,SAT:0.67:0.67:0.67:0,SAT:0.61:0.61:0.61:0,SAT:0.7:0.7:0.7:0,SAT:0.39:0.39:0.39:0
1310-500000,SAT:3103.47:3103.47:3103.47:0,SAT:0.58:0.58:0.58:0,SAT:0.6:0.6:0.6:0,SAT:0.57:0.57:0.57:0,SAT:0.59:0.59:0.59:0,SAT:0.67:0.67:0.67:0,SAT:0.61:0.61:0.61:0,SAT:0.7:0.7:0.7:0,SAT:0.38:0.38:0.38:0
1311-500000,SAT:3103.48:3103.48:3103.48:0,SAT:0.58:0.58:0.58:0,SAT:0.61:0.61:0.61:0,SAT:0.56:0.56:0.56:0,SAT:0.59:0.59:0.59:0,SAT:0.68:0.68:0.68:0,SAT:0.6:0.6:0.6:0,SAT:0.71:0.71:0.71:0,SAT:0.39:0.39:0.39:0
1312-500000,SAT:3103.33:3103.33:3103.33:0,SAT:0.57:0.57:0.57:0,SAT:0.6:0.6:0.6:0,SAT:0.58:0.58:0.58:0,SAT:0.59:0.59:0.59:0,SAT:0.67:0.67:0.67:0,SAT:0.61:0.61:0.61:0,SAT:0.7:0.7:0.7:0,SAT:0.39:0.39:0.39:0
1313-500000,SAT:3104.45:3104.45:3104.45:0,SAT:0.58:0.58:0.58:0,SAT:0.61:0.61:0.61:0,SAT:0.57:0.57:0.57:0,SAT:0.58:0.58:0.58:0,SAT:0.68:0.68:0.68:0,SAT:0.61:0.61:0.61:0,SAT:0.7:0.7:0.7:0,SAT:0.39:0.39:0.39:0
1314-500000,SAT:3102.65:3102.65:3102.65:0,SAT:0.58:0.58:0.58:0,SAT:0.61:0.61:0.61:0,SAT:0.57:0.57:0.57:0,SAT:0.6:0.6:0.6:0,SAT:0.67:0.67:0.67:0,SAT:0.61:0.61:0.61:0,SAT:0.7:0.7:0.7:0,SAT:0.39:0.39:0.39:0
1315-500000,SAT:3103.3:3103.3:3103.3:0,SAT:0.59:0.59:0.59:0,SAT:0.61:0.61:0.61:0,SAT:0.58:0.58:0.58:0,SAT:0.59:0.59:0.59:0,SAT:0.67:0.67:0.67:0,SAT:0.61:0.61:0.61:0,SAT:0.7:0.7:0.7:0,SAT:0.39:0.39:0.39:0
1316-500000,SAT:3103.79:3103.79:3103.79:0,SAT:0.59:0.59:0.59:0,SAT:0.61:0.61:0.61:0,SAT:0.58:0.58:0.58:0,SAT:0.59:0.59:0.59:0,SAT:0.67:0.67:0.67:0,SAT:0.61:0.61:0.61:0,SAT:0.7:0.7:0.7:0,SAT:0.39:0.39:0.39:0
1317-500000,SAT:3101.38:3101.38:3101.38:0,SAT:0.58:0.58:0.58:0,SAT:0.61:0.61:0.61:0,SAT:0.58:0.58:0.58:0,SAT:0.59:0.59:0.59:0,SAT:0.67:0.67:0.67:0,SAT:0.62:0.62:0.62:0,SAT:0.7:0.7:0.7:0,SAT:0.39:0.39:0.39:0
1318-500000,SAT:3104.88:3104.88:3104.88:0,SAT:0.58:0.58:0.58:0,SAT:0.61:0.61:0.61:0,SAT:0.58:0.58:0.58:0,SAT:0.58:0.58:0.58:0,SAT:0.68:0.68:0.68:0,SAT:0.61:0.61:0.61:0,SAT:0.7:0.7:0.7:0,SAT:0.38:0.38:0.38:0
1319-500000,SAT:3103.38:3103.38:3103.38:0,SAT:0.58:0.58:0.58:0,SAT:0.61:0.61:0.61:0,SAT:0.57:0.57:0.57:0,SAT:0.59:0.59:0.59:0,SAT:0.68:0.68:0.68:0,SAT:0.61:0.61:0.61:0,SAT:0.7:0.7:0.7:0,SAT:0.4:0.4:0.4:0
1320-500000,SAT:3103.27:3103.27:3103.27:0,SAT:0.58:0.58:0.58:0,SAT:0.6:0.6:0.6:0,SAT:0.58:0.58:0.58:0,SAT:0.59:0.59:0.59:0,SAT:0.68:0.68:0.68:0,SAT:0.61:0.61:0.61:0,SAT:0.71:0.71:0.71:0,SAT:0.39:0.39:0.39:0
1321-500000,SAT:3103.12:3103.12:3103.12:0,SAT:0.58:0.58:0.58:0,SAT:0.61:0.61:0.61:0,SAT:0.57:0.57:0.57:0,SAT:0.59:0.59:0.59:0,SAT:0.68:0.68:0.68:0,SAT:0.61:0.61:0.61:0,SAT:0.71:0.71:0.71:0,SAT:0.39:0.39:0.39:0
1322-500000,SAT:3102.62:3102.62:3102.62:0,SAT:0.57:0.57:0.57:0,SAT:0.61:0.61:0.61:0,SAT:0.57:0.57:0.57:0,SAT:0.59:0.59:0.59:0,SAT:0.68:0.68:0.68:0,SAT:0.61:0.61:0.61:0,SAT:0.7:0.7:0.7:0,SAT:0.39:0.39:0.39:0
1323-500000,SAT:3103.22:3103.22:3103.22:0,SAT:0.58:0.58:0.58:0,SAT:0.61:0.61:0.61:0,SAT:0.57:0.57:0.57:0,SAT:0.59:0.59:0.59:0,SAT:0.67:0.67:0.67:0,SAT:0.62:0.62:0.62:0,SAT:0.7:0.7:0.7:0,SAT:0.4:0.4:0.4:0
1324-500000,SAT:3101.92:3101.92:3101.92:0,SAT:0.59:0.59:0.59:0,SAT:0.6:0.6:0.6:0,SAT:0.58:0.58:0.58:0,SAT:0.59:0.59:0.59:0,SAT:0.68:0.68:0.68:0,SAT:0.61:0.61:0.61:0,SAT:0.71:0.71:0.71:0,SAT:0.39:0.39:0.39:0
1325-500000,SAT:3102.51:3102.51:3102.51:0,SAT:0.58:0.58:0.58:0,SAT:0.61:0.61:0.61:0,SAT:0.58:0.58:0.58:0,SAT:0.59:0.59:0.59:0,SAT:0.68:0.68:0.68:0,SAT:0.61:0.61:0.61:0,SAT:0.71:0.71:0.71:0,SAT:0.39:0.39:0.39:0
1326-500000,SAT:3102.05:3102.05:3102.05:0,SAT:0.57:0.57:0.57:0,SAT:0.6:0.6:0.6:0,SAT:0.58:0.58:0.58:0,SAT:0.59:0.59:0.59:0,SAT:0.68:0.68:0.68:0,SAT:0.61:0.61:0.61:0,SAT:0.71:0.71:0.71:0,SAT:0.4:0.4:0.4:0
1327-500000,SAT:3103.12:3103.12:3103.12:0,SAT:0.57:0.57:0.57:0,SAT:0.61:0.61:0.61:0,SAT:0.58:0.58:0.58:0,SAT:0.6:0.6:0.6:0,SAT:0.67:0.67:0.67:0,SAT:0.61:0.61:0.61:0,SAT:0.71:0.71:0.71:0,SAT:0.39:0.39:0.39:0
1328-500000,SAT:3105.69:3105.69:3105.69:0,SAT:0.58:0.58:0.58:0,SAT:0.6:0.6:0.6:0,SAT:0.59:0.59:0.59:0,SAT:0.59:0.59:0.59:0,SAT:0.68:0.68:0.68:0,SAT:0.62:0.62:0.62:0,SAT:0.7:0.7:0.7:0,SAT:0.4:0.4:0.4:0
1329-500000,SAT:3102.67:3102.67:3102.67:0,SAT:0.58:0.58:0.58:0,SAT:0.6:0.6:0.6:0,SAT:0.57:0.57:0.57:0,SAT:0.59:0.59:0.59:0,SAT:0.68:0.68:0.68:0,SAT:0.61:0.61:0.61:0,SAT:0.71:0.71:0.71:0,SAT:0.38:0.38:0.38:0
1330-500000,SAT:3102.88:3102.88:3102.88:0,SAT:0.57:0.57:0.57:0,SAT:0.6:0.6:0.6:0,SAT:0.58:0.58:0.58:0,SAT:0.59:0.59:0.59:0,SAT:0.68:0.68:0.68:0,SAT:0.61:0.61:0.61:0,SAT:0.7:0.7:0.7:0,SAT:0.39:0.39:0.39:0
1331-500000,SAT:3102.84:3102.84:3102.84:0,SAT:0.58:0.58:0.58:0,SAT:0.6:0.6:0.6:0,SAT:0.58:0.58:0.58:0,SAT:0.58:0.58:0.58:0,SAT:0.68:0.68:0.68:0,SAT:0.61:0.61:0.61:0,SAT:0.71:0.71:0.71:0,SAT:0.39:0.39:0.39:0
1332-500000,SAT:3102.28:3102.28:3102.28:0,SAT:0.57:0.57:0.57:0,SAT:0.61:0.61:0.61:0,SAT:0.57:0.57:0.57:0,SAT:0.59:0.59:0.59:0,SAT:0.68:0.68:0.68:0,SAT:0.61:0.61:0.61:0,SAT:0.71:0.71:0.71:0,SAT:0.39:0.39:0.39:0
1333-500000,SAT:3102.14:3102.14:3102.14:0,SAT:0.59:0.59:0.59:0,SAT:0.61:0.61:0.61:0,SAT:0.57:0.57:0.57:0,SAT:0.59:0.59:0.59:0,SAT:0.67:0.67:0.67:0,SAT:0.62:0.62:0.62:0,SAT:0.7:0.7:0.7:0,SAT:0.4:0.4:0.4:0
1334-500000,SAT:3102.89:3102.89:3102.89:0,SAT:0.57:0.57:0.57:0,SAT:0.61:0.61:0.61:0,SAT:0.57:0.57:0.57:0,SAT:0.59:0.59:0.59:0,SAT:0.68:0.68:0.68:0,SAT:0.61:0.61:0.61:0,SAT:0.7:0.7:0.7:0,SAT:0.39:0.39:0.39:0
1335-500000,SAT:3102.21:3102.21:3102.21:0,SAT:0.58:0.58:0.58:0,SAT:0.6:0.6:0.6:0,SAT:0.58:0.58:0.58:0,SAT:0.58:0.58:0.58:0,SAT:0.68:0.68:0.68:0,SAT:0.61:0.61:0.61:0,SAT:0.71:0.71:0.71:0,SAT:0.4:0.4:0.4:0
1336-500000,SAT:3102.54:3102.54:3102.54:0,SAT:0.58:0.58:0.58:0,SAT:0.61:0.61:0.61:0,SAT:0.57:0.57:0.57:0,SAT:0.59:0.59:0.59:0,SAT:0.68:0.68:0.68:0,SAT:0.61:0.61:0.61:0,SAT:0.71:0.71:0.71:0,SAT:0.4:0.4:0.4:0
1337-500000,SAT:3102.63:3102.63:3102.63:0,SAT:0.58:0.58:0.58:0,SAT:0.61:0.61:0.61:0,SAT:0.57:0.57:0.57:0,SAT:0.6:0.6:0.6:0,SAT:0.67:0.67:0.67:0,SAT:0.61:0.61:0.61:0,SAT:0.7:0.7:0.7:0,SAT:0.4:0.4:0.4:0
1338-500000,SAT:3102.93:3102.93:3102.93:0,SAT:0.58:0.58:0.58:0,SAT:0.6:0.6:0.6:0,SAT:0.58:0.58:0.58:0,SAT:0.59:0.59:0.59:0,SAT:0.67:0.67:0.67:0,SAT:0.62:0.62:0.62:0,SAT:0.7:0.7:0.7:0,SAT:0.39:0.39:0.39:0
1339-500000,SAT:3102.71:3102.71:3102.71:0,SAT:0.58:0.58:0.58:0,SAT:0.6:0.6:0.6:0,SAT:0.58:0.58:0.58:0,SAT:0.6:0.6:0.6:0,SAT:0.68:0.68:0.68:0,SAT:0.61:0.61:0.61:0,SAT:0.7:0.7:0.7:0,SAT:0.4:0.4:0.4:0
1340-500000,SAT:3103.13:3103.13:3103.13:0,SAT:0.59:0.59:0.59:0,SAT:0.6:0.6:0.6:0,SAT:0.57:0.57:0.57:0,SAT:0.59:0.59:0.59:0,SAT:0.68:0.68:0.68:0,SAT:0.61:0.61:0.61:0,SAT:0.71:0.71:0.71:0,SAT:0.38:0.38:0.38:0
1341-500000,SAT:3103.02:3103.02:3103.02:0,SAT:0.58:0.58:0.58:0,SAT:0.6:0.6:0.6:0,SAT:0.58:0.58:0.58:0,SAT:0.59:0.59:0.59:0,SAT:0.68:0.68:0.68:0,SAT:0.62:0.62:0.62:0,SAT:0.7:0.7:0.7:0,SAT:0.4:0.4:0.4:0
1342-500000,SAT:3102.83:3102.83:3102.83:0,SAT:0.58:0.58:0.58:0,SAT:0.6:0.6:0.6:0,SAT:0.58:0.58:0.58:0,SAT:0.59:0.59:0.59:0,SAT:0.67:0.67:0.67:0,SAT:0.61:0.61:0.61:0,SAT:0.71:0.71:0.71:0,SAT:0.4:0.4:0.4:0
1343-500000,SAT:3103.75:3103.75:3103.75:0,SAT:0.57:0.57:0.57:0,SAT:0.6:0.6:0.6:0,SAT:0.58:0.58:0.58:0,SAT:0.59:0.59:0.59:0,SAT:0.67:0.67:0.67:0,SAT:0.61:0.61:0.61:0,SAT:0.71:0.71:0.71:0,SAT:0.39:0.39:0.39:0
1344-500000,SAT:3102.38:3102.38:3102.38:0,SAT:0.58:0.58:0.58:0,SAT:0.6:0.6:0.6:0,SAT:0.58:0.58:0.58:0,SAT:0.59:0.59:0.59:0,SAT:0.67:0.67:0.67:0,SAT:0.61:0.61:0.61:0,SAT:0.71:0.71:0.71:0,SAT:0.39:0.39:0.39:0
1345-500000,SAT:3104.31:3104.31:3104.31:0,SAT:0.58:0.58:0.58:0,SAT:0.61:0.61:0.61:0,SAT:0.58:0.58:0.58:0,SAT:0.59:0.59:0.59:0,SAT:0.68:0.68:0.68:0,SAT:0.61:0.61:0.61:0,SAT:0.71:0.71:0.71:0,SAT:0.39:0.39:0.39:0
1346-500000,SAT:3102.39:3102.39:3102.39:0,SAT:0.58:0.58:0.58:0,SAT:0.6:0.6:0.6:0,SAT:0.58:0.58:0.58:0,SAT:0.59:0.59:0.59:0,SAT:0.67:0.67:0.67:0,SAT:0.61:0.61:0.61:0,SAT:0.71:0.71:0.71:0,SAT:0.4:0.4:0.4:0
1347-500000,SAT:3102.9:3102.9:3102.9:0,SAT:0.58:0.58:0.58:0,SAT:0.6:0.6:0.6:0,SAT:0.58:0.58:0.58:0,SAT:0.59:0.59:0.59:0,SAT:0.68:0.68:0.68:0,SAT:0.62:0.62:0.62:0,SAT:0.7:0.7:0.7:0,SAT:0.4:0.4:0.4:0
